index,drugbank_id
11195,DB16326
11196,DB16330
11197,DB16331
11198,DB16332
11199,DB16333
11200,DB16335
11201,DB16338
11202,DB16339
11203,DB16340
11204,DB16343
11205,DB16344
11206,DB16345
11207,DB16346
11208,DB16347
11209,DB16349
11210,DB16351
11211,DB16353
11212,DB16354
11213,DB16390
11214,DB16397
11215,DB16400
11216,DB16403
11217,DB16404
11218,DB16406
11219,DB16407
11220,DB16408
11221,DB16426
11222,DB16440
11223,DB16446
11224,DB16447
11225,DB16449
11226,DB16458
11227,DB16462
11228,DB16463
11229,DB16466
11230,DB16474
11231,DB16492
11232,DB16495
11233,DB16501
11234,DB16502
11235,DB16506
11236,DB16511
11237,DB16514
11238,DB16515
11239,DB16527
11240,DB16534
11241,DB16535
11242,DB16547
11243,DB16552
11244,DB16554
11245,DB16560
11246,DB16561
11247,DB16567
11248,DB16580
11249,DB16585
11250,DB16587
11251,DB16590
11252,DB16607
11253,DB16608
11254,DB16619
11255,DB16620
11256,DB16621
11257,DB16622
11258,DB16623
11259,DB16624
11260,DB16625
11261,DB16627
11262,DB16628
11263,DB16629
11264,DB16631
11265,DB16634
11266,DB16635
11267,DB16637
11268,DB16640
11269,DB16650
11270,DB16652
11271,DB16656
11272,DB16657
11273,DB16660
11274,DB16683
11275,DB16687
11276,DB16688
11277,DB16690
11278,DB16691
11279,DB16700
11280,DB16702
11281,DB16703
11282,DB16704
11283,DB16707
11284,DB16731
11285,DB16733
11286,DB16734
11287,DB16735
11288,DB16737
11289,DB16739
11290,DB16741
11291,DB16745
11292,DB16754
11293,DB16756
11294,DB16758
11295,DB16759
11296,DB16760
11297,DB16761
11298,DB16762
11299,DB16763
11300,DB16764
11301,DB16765
11302,DB16766
11303,DB16767
11304,DB16768
11305,DB16769
11306,DB16770
11307,DB16771
11308,DB16772
11309,DB16773
11310,DB16774
11311,DB16775
11312,DB16776
11313,DB16821
11314,DB16822
11315,DB16823
11316,DB16824
11317,DB16825
11318,DB16826
11319,DB16827
11320,DB16828
11321,DB16829
11322,DB16830
11323,DB16831
11324,DB16832
11325,DB16833
11326,DB16834
11327,DB16835
11328,DB16836
11329,DB16837
11330,DB16838
11331,DB16839
11332,DB16840
11333,DB16841
11334,DB16842
11335,DB16843
11336,DB16844
11337,DB16845
11338,DB16846
11339,DB16847
11340,DB16848
11341,DB16849
11342,DB16850
11343,DB16851
11344,DB16852
11345,DB16853
11346,DB16854
11347,DB16855
11348,DB16856
11349,DB16857
11350,DB16858
11351,DB16859
11352,DB16860
11353,DB16861
11354,DB16862
11355,DB16863
11356,DB16864
11357,DB16865
11358,DB16866
11359,DB16867
11360,DB16868
11361,DB16869
11362,DB16870
11363,DB16871
11364,DB16872
11365,DB16873
11366,DB16874
11367,DB16875
11368,DB16876
11369,DB16877
11370,DB16878
11371,DB16879
11372,DB16880
11373,DB16881
11374,DB16882
11375,DB16883
11376,DB16884
11377,DB16885
11378,DB16886
11379,DB16887
11380,DB16888
11381,DB16889
11382,DB16890
11383,DB16891
11384,DB16892
11385,DB16893
11386,DB16894
11387,DB16895
11388,DB16896
11389,DB16897
11390,DB16898
11391,DB16906
11392,DB16907
11393,DB16908
11394,DB16909
11395,DB16911
11396,DB16913
11397,DB16921
11398,DB16927
11399,DB16928
11400,DB16929
11401,DB16930
11402,DB16931
11403,DB16932
11404,DB16933
11405,DB16935
11406,DB16936
11407,DB16937
11408,DB16938
11409,DB16939
11410,DB16942
11411,DB16943
11412,DB16944
11413,DB16945
11414,DB16947
11415,DB16948
11416,DB16949
11417,DB16950
11418,DB16951
11419,DB16953
11420,DB16954
11421,DB16955
11422,DB16956
11423,DB16957
11424,DB16961
11425,DB16962
11426,DB16963
11427,DB16965
11428,DB16966
11429,DB16967
11430,DB16968
11431,DB16987
11432,DB16995
11433,DB17015
11434,DB17016
11435,DB17018
11436,DB17020
11437,DB17021
11438,DB17022
11439,DB17023
11440,DB17024
11441,DB17025
11442,DB17026
11443,DB17027
11444,DB17028
11445,DB17029
11446,DB17030
11447,DB17031
11448,DB17032
11449,DB17033
11450,DB17034
11451,DB17035
11452,DB17036
11453,DB17037
11454,DB17038
11455,DB17039
11456,DB17040
11457,DB17041
11458,DB17042
11459,DB17043
11460,DB17044
11461,DB17045
11462,DB17046
11463,DB17047
11464,DB17048
11465,DB17049
11466,DB17050
11467,DB17051
11468,DB17052
11469,DB17053
11470,DB17054
11471,DB17055
11472,DB17056
11473,DB17057
11474,DB17058
11475,DB17059
11476,DB17060
11477,DB17061
11478,DB17062
11479,DB17063
11480,DB17064
11481,DB17065
11482,DB17066
11483,DB17071
11484,DB17074
11485,DB17077
11486,DB17078
11487,DB17079
11488,DB17083
11489,DB17084
11490,DB17094
11491,DB17096
11492,DB17097
11493,DB17099
11494,DB17100
11495,DB17101
11496,DB17102
11497,DB17103
11498,DB17104
11499,DB17105
11500,DB17106
11501,DB17108
11502,DB17109
11503,DB17111
11504,DB17113
11505,DB17114
11506,DB17115
11507,DB17117
11508,DB17118
11509,DB17120
11510,DB17121
11511,DB17127
11512,DB17128
11513,DB17129
11514,DB17131
11515,DB17134
11516,DB17135
11517,DB17136
11518,DB17137
11519,DB17138
11520,DB17139
11521,DB17140
11522,DB17141
11523,DB17142
11524,DB17143
11525,DB17145
11526,DB17146
11527,DB17147
11528,DB17148
11529,DB17149
11530,DB17150
11531,DB17151
11532,DB17152
11533,DB17155
11534,DB17158
11535,DB17159
11536,DB17160
11537,DB17161
11538,DB17163
11539,DB17166
11540,DB17168
11541,DB17170
11542,DB17171
11543,DB17174
11544,DB17180
11545,DB17191
11546,DB17192
11547,DB17193
11548,DB17197
11549,DB17198
11550,DB17199
11551,DB17200
11552,DB17202
11553,DB17219
11554,DB17223
11555,DB17226
11556,DB17234
11557,DB17235
11558,DB17237
11559,DB17240
11560,DB17247
11561,DB17255
11562,DB17257
11563,DB17260
11564,DB17261
11565,DB17263
11566,DB17264
11567,DB17269
11568,DB17270
11569,DB17273
11570,DB17277
11571,DB17278
11572,DB17283
11573,DB17297
11574,DB17298
11575,DB17299
11576,DB17300
11577,DB17304
11578,DB17306
11579,DB17308
11580,DB17309
11581,DB17312
11582,DB17342
11583,DB17352
11584,DB17379
11585,DB17383
11586,DB17384
11587,DB17385
11588,DB17386
11589,DB17390
11590,DB17410
11591,DB17414
11592,DB17418
11593,DB17419
11594,DB17456
11595,DB17472
11596,DB17490
11597,DB17493
11598,DB17499
11599,DB17503
11600,DB17506
11601,DB17507
11602,DB17508
11603,DB17510
11604,DB17516
11605,DB17520
11606,DB17521
11607,DB17525
11608,DB17536
11609,DB17537
11610,DB17543
11611,DB17549
11612,DB17557
11613,DB17560
11614,DB17568
11615,DB17570
11616,DB17576
11617,DB17578
11618,DB17582
11619,DB17584
11620,DB17589
11621,DB17602
11622,DB17603
11623,DB17608
11624,DB17614
11625,DB17619
11626,DB17620
11627,DB17621
11628,DB17622
11629,DB17624
11630,DB17627
11631,DB17636
11632,DB17640
11633,DB17641
11634,DB17662
11635,DB17670
11636,DB17678
11637,DB17689
11638,DB17690
11639,DB17692
11640,DB17693
11641,DB17694
11642,DB17705
11643,DB17706
11644,DB17709
11645,DB17731
11646,DB17733
11647,DB17734
11648,DB17736
11649,DB17737
11650,DB17738
11651,DB17739
11652,DB17740
11653,DB17742
11654,DB17744
11655,DB17749
11656,DB17750
11657,DB17754
11658,DB17756
11659,DB17757
11660,DB17758
11661,DB17759
11662,DB17760
11663,DB17769
11664,DB17770
11665,DB17778
11666,DB17784
11667,DB17796
11668,DB17801
11669,DB17804
11670,DB17805
11671,DB17815
11672,DB17816
11673,DB17820
11674,DB17822
11675,DB17823
11676,DB17825
11677,DB17832
11678,DB17834
11679,DB17837
11680,DB17839
11681,DB17851
11682,DB17856
11683,DB17863
11684,DB17865
11685,DB17872
11686,DB17874
11687,DB17876
11688,DB17877
11689,DB17882
11690,DB17884
11691,DB17892
11692,DB17893
11693,DB17912
11694,DB17919
11695,DB17930
11696,DB17936
11697,DB17938
11698,DB17939
11699,DB17965
11700,DB17969
11701,DB17977
11702,DB17984
11703,DB17985
11704,DB17988
11705,DB17992
11706,DB17993
11707,DB17999
11708,DB18000
11709,DB18002
11710,DB18003
11711,DB18004
11712,DB18005
11713,DB18007
11714,DB18008
11715,DB18009
11716,DB18011
11717,DB18012
11718,DB18013
11719,DB18016
11720,DB18017
11721,DB18018
11722,DB18019
11723,DB18020
11724,DB18022
11725,DB18023
11726,DB18025
11727,DB18028
11728,DB18029
11729,DB18030
11730,DB18031
11731,DB18033
11732,DB18034
11733,DB18035
11734,DB18036
11735,DB18037
11736,DB18038
11737,DB18039
11738,DB18041
11739,DB18042
11740,DB18043
11741,DB18044
11742,DB18046
11743,DB18047
11744,DB18048
11745,DB18049
11746,DB18050
11747,DB18051
11748,DB18052
11749,DB18054
11750,DB18057
11751,DB18058
11752,DB18059
11753,DB18060
11754,DB18061
11755,DB18062
11756,DB18063
11757,DB18064
11758,DB18065
11759,DB18066
11760,DB18067
11761,DB18068
11762,DB18070
11763,DB18071
11764,DB18072
11765,DB18073
11766,DB18075
11767,DB18076
11768,DB18077
11769,DB18079
11770,DB18080
11771,DB18081
11772,DB18082
11773,DB18083
11774,DB18087
11775,DB18088
11776,DB18089
11777,DB18090
11778,DB18091
11779,DB18093
11780,DB18095
11781,DB18096
11782,DB18097
11783,DB18098
11784,DB18100
11785,DB18102
11786,DB18103
11787,DB18104
11788,DB18106
11789,DB18107
11790,DB18108
11791,DB18109
11792,DB18110
11793,DB18111
11794,DB18112
11795,DB18113
11796,DB18114
11797,DB18115
11798,DB18117
11799,DB18118
11800,DB18119
11801,DB18120
11802,DB18122
11803,DB18124
11804,DB18125
11805,DB18126
11806,DB18145
11807,DB18146
11808,DB18151
11809,DB18152
11810,DB18153
11811,DB18154
11812,DB18155
11813,DB18156
11814,DB18157
11815,DB18169
11816,DB18174
11817,DB18176
11818,DB18178
11819,DB18184
11820,DB18190
11821,DB18191
11822,DB18200
11823,DB18203
11824,DB18206
11825,DB18208
11826,DB18213
11827,DB18214
11828,DB18215
11829,DB18220
11830,DB18232
11831,DB18237
11832,DB18244
11833,DB18245
11834,DB18246
11835,DB18248
11836,DB18250
11837,DB18251
11838,DB18252
11839,DB18267
11840,DB18268
11841,DB18282
11842,DB18283
11843,DB18294
11844,DB18295
11845,DB18296
11846,DB18297
11847,DB18298
11848,DB18299
11849,DB18300
11850,DB18301
11851,DB18302
11852,DB18303
11853,DB18304
11854,DB18305
11855,DB18306
11856,DB18307
11857,DB18308
11858,DB18310
11859,DB18313
11860,DB18314
11861,DB18315
11862,DB18345
11863,DB18365
11864,DB18373
11865,DB18390
11866,DB18391
11867,DB18392
11868,DB18393
11869,DB18398
11870,DB18400
11871,DB18405
11872,DB18406
11873,DB18408
11874,DB18409
11875,DB18442
11876,DB18443
11877,DB18445
11878,DB18463
11879,DB18464
11880,DB18465
11881,DB18478
11882,DB18479
11883,DB18481
11884,DB18482
11885,DB18484
11886,DB18488
11887,DB18489
11888,DB18490
11889,DB18493
11890,DB18508
11891,DB18509
11892,DB18510
11893,DB18511
11894,DB18514
11895,DB18515
11896,DB18516
11897,DB18517
11898,DB18518
11899,DB18523
11900,DB18527
11901,DB18529
11902,DB18536
11903,DB18537
11904,DB18539
11905,DB18540
11906,DB18541
11907,DB18542
11908,DB18545
11909,DB18564
11910,DB18573
11911,DB18578
11912,DB18588
11913,DB18600
11914,DB18603
11915,DB18632
11916,DB18633
11917,DB18634
11918,DB18657
11919,DB18665
11920,DB18689
11921,DB18706
11922,DB18707
11923,DB18708
11924,DB18709
11925,DB18711
11926,DB18715
11927,DB18716
11928,DB18725
11929,DB18729
11930,DB18732
11931,DB18736
11932,DB18737
11933,DB18738
11934,DB18744
11935,DB18745
11936,DB18746
11937,DB18749
11938,DB18752
11939,DB18753
11940,DB18755
11941,DB18756
11942,DB18757
11943,DB18758
11944,DB18759
11945,DB18760
11946,DB18761
11947,DB18762
11948,DB18763
11949,DB18765
11950,DB18766
11951,DB18767
11952,DB18768
11953,DB18769
11954,DB18770
11955,DB18771
11956,DB18772
11957,DB18773
11958,DB18774
11959,DB18775
11960,DB18776
11961,DB18779
11962,DB18780
11963,DB18781
11964,DB18782
11965,DB18783
11966,DB18784
11967,DB18785
11968,DB18786
11969,DB18787
11970,DB18788
11971,DB18791
11972,DB18792
11973,DB18793
11974,DB18794
11975,DB18795
11976,DB18796
11977,DB18797
11978,DB18798
11979,DB18799
11980,DB18800
11981,DB18802
11982,DB18803
11983,DB18804
11984,DB18805
11985,DB18806
11986,DB18807
11987,DB18808
11988,DB18810
11989,DB18811
11990,DB18812
11991,DB18813
11992,DB18814
11993,DB18815
11994,DB18816
11995,DB18817
11996,DB18818
11997,DB18819
11998,DB18820
11999,DB18821
12000,DB18822
12001,DB18823
12002,DB18824
12003,DB18825
12004,DB18826
12005,DB18827
12006,DB18834
12007,DB18840
12008,DB18841
12009,DB18844
12010,DB18847
12011,DB18850
12012,DB18855
12013,DB18865
12014,DB18866
12015,DB18879
12016,DB18880
12017,DB18882
12018,DB18883
12019,DB18885
12020,DB18886
12021,DB18888
12022,DB18889
12023,DB18890
12024,DB18897
12025,DB18898
12026,DB18899
12027,DB18900
12028,DB18901
12029,DB18902
12030,DB18903
12031,DB18904
12032,DB18905
12033,DB18907
12034,DB18908
12035,DB18910
12036,DB18911
12037,DB18912
12038,DB18913
12039,DB18915
12040,DB18917
12041,DB18918
12042,DB18925
12043,DB18927
12044,DB18950
12045,DB18951
12046,DB18953
12047,DB18954
12048,DB18955
12049,DB18956
12050,DB18957
12051,DB18958
12052,DB18959
12053,DB18960
12054,DB18961
12055,DB18962
12056,DB18963
12057,DB18964
12058,DB18965
12059,DB18966
12060,DB18967
12061,DB18968
12062,DB18969
12063,DB18970
12064,DB18971
12065,DB18972
12066,DB18973
12067,DB18974
12068,DB18975
12069,DB18980
12070,DB18981
12071,DB18982
12072,DB18983
12073,DB18984
12074,DB18988
12075,DB19004
12076,DB19005
12077,DB19006
12078,DB19007
12079,DB19008
12080,DB19010
12081,DB19022
12082,DB19023
12083,DB19024
12084,DB19027
12085,DB19028
12086,DB19029
12087,DB19030
12088,DB19031
12089,DB19032
12090,DB19033
12091,DB19034
12092,DB19035
12093,DB19036
12094,DB19038
12095,DB19039
12096,DB19040
12097,DB19041
12098,DB19042
12099,DB19043
12100,DB19044
12101,DB19045
12102,DB19046
12103,DB19047
12104,DB19048
12105,DB19049
12106,DB19050
12107,DB19051
12108,DB19052
12109,DB19053
12110,DB19054
12111,DB19055
12112,DB19056
12113,DB19057
12114,DB19058
12115,DB19068
12116,DB19070
12117,DB19073
12118,DB19074
12119,DB19077
12120,DB19083
12121,DB19084
12122,DB19085
12123,DB19086
12124,DB19088
12125,DB19090
12126,DB19091
12127,DB19094
12128,DB19108
12129,DB19109
12130,DB19110
12131,DB19111
12132,DB19113
12133,DB19114
12134,DB19115
12135,DB19116
12136,DB19123
12137,DB19124
12138,DB19125
12139,DB19126
12140,DB19128
12141,DB19129
12142,DB19130
12143,DB19132
12144,DB19133
12145,DB19134
12146,DB19135
12147,DB19136
12148,DB19137
12149,DB19138
12150,DB19139
12151,DB19141
12152,DB19143
12153,DB19146
12154,DB19148
12155,DB19149
12156,DB19150
12157,DB19151
12158,DB19152
12159,DB19153
12160,DB19158
12161,DB19159
12162,DB19160
12163,DB19161
12164,DB19162
12165,DB19163
12166,DB19164
12167,DB19165
12168,DB19166
12169,DB19168
12170,DB19169
12171,DB19170
12172,DB19171
12173,DB19172
12174,DB19173
12175,DB19176
12176,DB19177
12177,DB19178
12178,DB19179
12179,DB19180
12180,DB19181
12181,DB19186
12182,DB19187
12183,DB19189
12184,DB19190
12185,DB19191
12186,DB19192
12187,DB19193
12188,DB19194
12189,DB19195
12190,DB19199
12191,DB19200
12192,DB19201
12193,DB19202
12194,DB19203
12195,DB19204
12196,DB19205
12197,DB19206
12198,DB19207
12199,DB19208
12200,DB19209
12201,DB19210
12202,DB19211
12203,DB19212
12204,DB19213
12205,DB19214
12206,DB19215
12207,DB19216
12208,DB19217
12209,DB19218
12210,DB19221
12211,DB19222
12212,DB19223
12213,DB19237
12214,DB19238
12215,DB19239
12216,DB19241
12217,DB19242
12218,DB19243
12219,DB19250
12220,DB19251
12221,DB19253
12222,DB19254
12223,DB19255
12224,DB19256
12225,DB19257
12226,DB19259
12227,DB19261
12228,DB19263
12229,DB19264
12230,DB19265
12231,DB19266
12232,DB19267
12233,DB19276
12234,DB19277
12235,DB19278
12236,DB19279
12237,DB19280
12238,DB19281
12239,DB19283
12240,DB19296
12241,DB19300
12242,DB19305
12243,DB19306
12244,DB19308
12245,DB19310
12246,DB19311
12247,DB19312
12248,DB19313
12249,DB19314
12250,DB19319
12251,DB19325
12252,DB19328
12253,DB19329
12254,DB19336
12255,DB19337
12256,DB19338
12257,DB19340
12258,DB19353
12259,DB19354
12260,DB19355
12261,DB19356
12262,DB19357
12263,DB19358
12264,DB19359
12265,DB19360
12266,DB19361
12267,DB19363
12268,DB19364
12269,DB19365
12270,DB19367
12271,DB19368
12272,DB19369
12273,DB19370
12274,DB19371
12275,DB19372
12276,DB19373
12277,DB19374
12278,DB19375
12279,DB19376
12280,DB19378
12281,DB19379
12282,DB19380
12283,DB19382
12284,DB19383
12285,DB19384
12286,DB19385
12287,DB19386
12288,DB19387
12289,DB19408
12290,DB19409
12291,DB19419
12292,DB19425
12293,DB19436
12294,DB19437
12295,DB19439
12296,DB19440
12297,DB19445
12298,DB19446
12299,DB19449
12300,DB19451
12301,DB19454
12302,DB19455
12303,DB19456
12304,DB19457
12305,DB19458
12306,DB19459
12307,DB19460
12308,DB19461
12309,DB19462
12310,DB19463
12311,DB19464
12312,DB19465
12313,DB19466
12314,DB19467
12315,DB19468
12316,DB19469
12317,DB19470
12318,DB19471
12319,DB19472
12320,DB19473
12321,DB19474
12322,DB19475
12323,DB19476
12324,DB19477
12325,DB19478
12326,DB19479
12327,DB19480
12328,DB19481
12329,DB19482
12330,DB19483
12331,DB19484
12332,DB19485
12333,DB19486
12334,DB19487
12335,DB19488
12336,DB19489
12337,DB19490
12338,DB19491
12339,DB19492
12340,DB19493
12341,DB19494
12342,DB19495
12343,DB19496
12344,DB19497
12345,DB19498
12346,DB19499
12347,DB19500
12348,DB19501
12349,DB19502
12350,DB19503
12351,DB19504
12352,DB19505
12353,DB19506
12354,DB19507
12355,DB19508
12356,DB19509
12357,DB19510
12358,DB19511
12359,DB19512
12360,DB19513
12361,DB19514
12362,DB19515
12363,DB19516
12364,DB19517
12365,DB19518
12366,DB19519
12367,DB19520
12368,DB19521
12369,DB19522
12370,DB19523
12371,DB19524
12372,DB19525
12373,DB19526
12374,DB19527
12375,DB19528
12376,DB19529
12377,DB19530
12378,DB19531
12379,DB19532
12380,DB19533
12381,DB19534
12382,DB19535
12383,DB19536
12384,DB19537
12385,DB19538
12386,DB19539
12387,DB19540
12388,DB19541
12389,DB19542
12390,DB19543
12391,DB19544
12392,DB19545
12393,DB19546
12394,DB19547
12395,DB19548
12396,DB19549
12397,DB19550
12398,DB19551
12399,DB19552
12400,DB19553
12401,DB19554
12402,DB19555
12403,DB19556
12404,DB19557
12405,DB19558
12406,DB19559
12407,DB19560
12408,DB19561
12409,DB19562
12410,DB19563
12411,DB19564
12412,DB19565
12413,DB19566
12414,DB19567
12415,DB19568
12416,DB19569
12417,DB19570
12418,DB19571
12419,DB19572
12420,DB19573
12421,DB19574
12422,DB19575
12423,DB19576
12424,DB19577
12425,DB19578
12426,DB19579
12427,DB19580
12428,DB19581
12429,DB19582
12430,DB19583
12431,DB19584
12432,DB19585
12433,DB19586
12434,DB19587
12435,DB19588
12436,DB19589
12437,DB19590
12438,DB19591
12439,DB19592
12440,DB19593
12441,DB19594
12442,DB19595
12443,DB19596
12444,DB19597
12445,DB19598
12446,DB19599
12447,DB19600
12448,DB19601
12449,DB19602
12450,DB19603
12451,DB19604
12452,DB19605
12453,DB19606
12454,DB19607
12455,DB19608
12456,DB19609
12457,DB19610
12458,DB19611
12459,DB19612
12460,DB19613
12461,DB19614
12462,DB19615
12463,DB19616
12464,DB19617
12465,DB19618
12466,DB19619
12467,DB19620
12468,DB19621
12469,DB19622
12470,DB19623
12471,DB19624
12472,DB19625
12473,DB19626
12474,DB19627
12475,DB19628
12476,DB19629
12477,DB19630
12478,DB19631
12479,DB19632
12480,DB19633
12481,DB19634
12482,DB19635
12483,DB19636
12484,DB19637
12485,DB19638
12486,DB19639
12487,DB19640
12488,DB19641
12489,DB19642
12490,DB19643
12491,DB19644
12492,DB19645
12493,DB19646
12494,DB19647
12495,DB19648
12496,DB19649
12497,DB19650
12498,DB19651
12499,DB19652
12500,DB19653
12501,DB19654
12502,DB19655
12503,DB19656
12504,DB19657
12505,DB19658
12506,DB19659
12507,DB19660
12508,DB19661
12509,DB19662
12510,DB19663
12511,DB19664
12512,DB19665
12513,DB19666
12514,DB19667
12515,DB19668
12516,DB19669
12517,DB19670
12518,DB19671
12519,DB19672
12520,DB19673
12521,DB19674
12522,DB19675
12523,DB19676
12524,DB19677
12525,DB19678
12526,DB19679
12527,DB19680
12528,DB19681
12529,DB19682
12530,DB19683
12531,DB19684
12532,DB19685
12533,DB19686
12534,DB19687
12535,DB19688
12536,DB19689
12537,DB19690
12538,DB19691
12539,DB19692
12540,DB19693
12541,DB19694
12542,DB19695
12543,DB19696
12544,DB19697
12545,DB19698
12546,DB19699
12547,DB19700
12548,DB19701
12549,DB19702
12550,DB19703
12551,DB19704
12552,DB19705
12553,DB19706
12554,DB19707
12555,DB19708
12556,DB19709
12557,DB19710
12558,DB19711
12559,DB19712
12560,DB19713
12561,DB19714
12562,DB19715
12563,DB19716
12564,DB19717
12565,DB19718
12566,DB19719
12567,DB19720
12568,DB19721
12569,DB19722
12570,DB19723
12571,DB19724
12572,DB19725
12573,DB19726
12574,DB19727
12575,DB19728
12576,DB19729
12577,DB19730
12578,DB19731
12579,DB19732
12580,DB19733
12581,DB19734
12582,DB19735
12583,DB19736
12584,DB19737
12585,DB19738
12586,DB19739
12587,DB19740
12588,DB19741
12589,DB19742
12590,DB19743
12591,DB19744
12592,DB19745
12593,DB19746
12594,DB19747
12595,DB19748
12596,DB19749
12597,DB19750
12598,DB19751
12599,DB19752
12600,DB19753
12601,DB19754
12602,DB19755
12603,DB19756
12604,DB19757
12605,DB19758
12606,DB19759
12607,DB19760
12608,DB19761
12609,DB19762
12610,DB19763
12611,DB19764
12612,DB19765
12613,DB19766
12614,DB19767
12615,DB19768
12616,DB19769
12617,DB19770
12618,DB19771
12619,DB19772
12620,DB19773
12621,DB19774
12622,DB19775
12623,DB19776
12624,DB19777
12625,DB19778
12626,DB19779
12627,DB19780
12628,DB19781
12629,DB19782
12630,DB19783
12631,DB19784
12632,DB19785
12633,DB19786
12634,DB19787
12635,DB19788
12636,DB19789
12637,DB19790
12638,DB19791
12639,DB19792
12640,DB19793
12641,DB19794
12642,DB19795
12643,DB19796
12644,DB19797
12645,DB19798
12646,DB19799
12647,DB19800
12648,DB19801
12649,DB19802
12650,DB19803
12651,DB19804
12652,DB19805
12653,DB19806
12654,DB19807
12655,DB19808
12656,DB19809
12657,DB19810
12658,DB19811
12659,DB19812
12660,DB19813
12661,DB19814
12662,DB19815
12663,DB19816
12664,DB19817
12665,DB19818
12666,DB19819
12667,DB19820
12668,DB19821
12669,DB19822
12670,DB19823
12671,DB19824
12672,DB19825
12673,DB19826
12674,DB19827
12675,DB19828
12676,DB19829
12677,DB19830
12678,DB19831
12679,DB19832
12680,DB19833
12681,DB19834
12682,DB19835
12683,DB19836
12684,DB19837
12685,DB19838
12686,DB19839
12687,DB19840
12688,DB19841
12689,DB19842
12690,DB19843
12691,DB19844
12692,DB19845
12693,DB19846
12694,DB19847
12695,DB19848
12696,DB19849
12697,DB19850
12698,DB19851
12699,DB19852
12700,DB19853
12701,DB19854
12702,DB19855
12703,DB19856
12704,DB19857
12705,DB19858
12706,DB19859
12707,DB19860
12708,DB19861
12709,DB19862
12710,DB19863
12711,DB19864
12712,DB19865
12713,DB19866
12714,DB19867
12715,DB19868
12716,DB19869
12717,DB19870
12718,DB19871
12719,DB19872
12720,DB19873
12721,DB19874
12722,DB19875
12723,DB19876
12724,DB19877
12725,DB19878
12726,DB19879
12727,DB19880
12728,DB19881
12729,DB19882
12730,DB19883
12731,DB19884
12732,DB19885
12733,DB19886
12734,DB19887
12735,DB19888
12736,DB19889
12737,DB19890
12738,DB19891
12739,DB19892
12740,DB19893
12741,DB19894
12742,DB19895
12743,DB19896
12744,DB19897
12745,DB19898
12746,DB19899
12747,DB19900
12748,DB19901
12749,DB19902
12750,DB19903
12751,DB19904
12752,DB19905
12753,DB19906
12754,DB19907
12755,DB19908
12756,DB19909
12757,DB19910
12758,DB19911
12759,DB19912
12760,DB19913
12761,DB19914
12762,DB19915
12763,DB19916
12764,DB19917
12765,DB19918
12766,DB19919
12767,DB19920
12768,DB19921
12769,DB19922
12770,DB19923
12771,DB19924
12772,DB19925
12773,DB19926
12774,DB19927
12775,DB19928
12776,DB19929
12777,DB19930
12778,DB19931
12779,DB19932
12780,DB19933
12781,DB19934
12782,DB19935
12783,DB19936
12784,DB19937
12785,DB19938
12786,DB19939
12787,DB19940
12788,DB19941
12789,DB19942
12790,DB19943
12791,DB19944
12792,DB19945
12793,DB19946
12794,DB19947
12795,DB19948
12796,DB19949
12797,DB19950
12798,DB19951
12799,DB19952
12800,DB19953
12801,DB19954
12802,DB19955
12803,DB19956
12804,DB19957
12805,DB19958
12806,DB19959
12807,DB19960
12808,DB19961
12809,DB19962
12810,DB19963
12811,DB19964
12812,DB19965
12813,DB19966
12814,DB19967
12815,DB19968
12816,DB19969
12817,DB19970
12818,DB19971
12819,DB19972
12820,DB19973
12821,DB19974
12822,DB19975
12823,DB19976
12824,DB19977
12825,DB19978
12826,DB19979
12827,DB19980
12828,DB19981
12829,DB19982
12830,DB19983
12831,DB19984
12832,DB19985
12833,DB19986
12834,DB19987
12835,DB19988
12836,DB19989
12837,DB19990
12838,DB19991
12839,DB19992
12840,DB19993
12841,DB19994
12842,DB19995
12843,DB19996
12844,DB19997
12845,DB19998
12846,DB19999
12847,DB20000
12848,DB20001
12849,DB20002
12850,DB20003
12851,DB20004
12852,DB20005
12853,DB20006
12854,DB20007
12855,DB20008
12856,DB20009
12857,DB20010
12858,DB20011
12859,DB20012
12860,DB20013
12861,DB20014
12862,DB20015
12863,DB20016
12864,DB20017
12865,DB20018
12866,DB20019
12867,DB20020
12868,DB20021
12869,DB20022
12870,DB20023
12871,DB20024
12872,DB20025
12873,DB20026
12874,DB20027
12875,DB20028
12876,DB20029
12877,DB20030
12878,DB20031
12879,DB20032
12880,DB20033
12881,DB20034
12882,DB20035
12883,DB20036
12884,DB20037
12885,DB20038
12886,DB20039
12887,DB20040
12888,DB20041
12889,DB20042
12890,DB20043
12891,DB20044
12892,DB20045
12893,DB20046
12894,DB20047
12895,DB20048
12896,DB20049
12897,DB20050
12898,DB20051
12899,DB20052
12900,DB20053
12901,DB20054
12902,DB20055
12903,DB20056
12904,DB20057
12905,DB20058
12906,DB20059
12907,DB20060
12908,DB20061
12909,DB20062
12910,DB20063
12911,DB20064
12912,DB20065
12913,DB20066
12914,DB20067
12915,DB20068
12916,DB20069
12917,DB20070
12918,DB20071
12919,DB20072
12920,DB20073
12921,DB20074
12922,DB20075
12923,DB20076
12924,DB20077
12925,DB20078
12926,DB20079
12927,DB20080
12928,DB20081
12929,DB20082
12930,DB20083
12931,DB20084
12932,DB20085
12933,DB20086
12934,DB20087
12935,DB20088
12936,DB20089
12937,DB20090
12938,DB20091
12939,DB20092
12940,DB20093
12941,DB20094
12942,DB20095
